accuracy,precision,recall,f1,gmean,aucs
0.6118324494649037,0.6890126512145327,0.6993039176206639,0.6934022197520981,0.6055474287592176,0.6504116741567978
0.5823009096703631,0.6038251267414474,0.6063970545935684,0.6049918099130321,0.5818021357839556,0.6338369979922015
0.7372250051092087,0.7832788825045688,0.71299545532992,0.7278048102247927,0.7368267347726776,0.7891684144753277
0.7239059521742759,0.7690048784562902,0.7140309497785192,0.7273103706540808,0.7238385952137595,0.7930740372977501
0.5261376280501953,0.5648807479385207,0.6006443076569061,0.5445542335282822,0.5208354426728931,0.666959347338604
