accuracy,precision,recall,f1,gmean,aucs
0.636952221247814,0.707872177134221,0.7133406201461198,0.7103659753786375,0.63235507799517,0.7832634111947401
0.583786460904649,0.6047651533916762,0.6053615601449692,0.6050571958609336,0.5833876473052422,0.6750769281667365
0.623369484280466,0.7076572507222565,0.723062762469079,0.7132284629054317,0.6153460524096194,0.7969819639543043
0.6357237752705396,0.7109538751831083,0.7208191911637807,0.7150184494373295,0.6300027687543792,0.7986154943516649
0.5783234655820861,0.599878333911228,0.6063395271242018,0.6022269046726823,0.5776444677641627,0.6753455425669881
