accuracy,precision,recall,f1,gmean,aucs
0.9190476190476191,0.9396825396825398,0.94,0.939388052452647,0.9188087525755965,0.9733333333333333
0.8523809523809524,0.9013157894736843,0.9,0.8964992389649923,0.8510497719203702,0.9380952380952381
