accuracy,precision,recall,f1,gmean,aucs
0.9,0.9447368421052631,0.94,0.9378995433789954,0.8991106717195608,0.9823809523809524
0.9095238095238096,0.9411642411642412,0.94,0.9386904761904762,0.9090130702606877,0.9742857142857143
